時刻,路線,列車番号,種別,行先,方向,位置,遅延分,号車:乗車率:状態:温度
06:59,sagano,226M,普通,京都,0,二条駅,0,1:51:1:22:;2:49:1:25:;3:87:1:21:;4:77:1:21:
06:59,sagano,5002M,特急,京都,0,吉富〜園部,7,1:25:1:22:2;2:14:1:23:;3:25:1:22:;4:25:1:23:
06:59,sagano,230M,普通,京都,0,園部駅,0,1:0:1:24:;2:6:1:24:3;3:0:1:22:;4:1:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:11,hokurikubiwako,733T,う普通○,網干,1,米原駅,0,1:4:1:22:;2:0:1:23:3;3:3:1:23:;4:10:1:23:;5:0:1:23:3;6:0:1:22:;7:11:1:22:;8:2:1:22:3;9:1:1:22:;10:0:1:22:;11:1:1:22:3;12:0:1:22:
07:11,hokurikubiwako,904M,普通,長浜,0,彦根〜南彦根,0,1:36:1:23:;2:34:1:23:3;3:24:1:23:;4:39:1:24:;5:40:1:23:;6:51:1:23:;7:53:1:23:3;8:38:1:23:
07:11,hokurikubiwako,3415M,新快速,姫路,1,南彦根〜河瀬,0,1:19:1:25:;2:20:1:27:3;3:20:1:25:;4:22:1:26:;5:16:1:26:;6:17:1:25:;7:13:1:27:3;8:11:1:25:;9:7:1:26:;10:7:1:27:3;11:2:1:25:;12:4:1:25:
07:11,hokurikubiwako,731T,普通,加古川,1,能登川駅,0,1:8:1:23:;2:7:1:24:3;3:7:1:24:;4:6:1:23:;5:8:1:23:3;6:9:1:22:;7:8:1:25:;8:5:1:25:3;9:4:1:24:;10:5:1:25:;11:0:1:25:3;12:7:1:24:
07:11,hokurikubiwako,700M,普通,長浜,0,近江八幡〜篠原,0,1:9:1:22:;2:0:1:26:3;3:21:1:23:;4:38:1:24:;5:29:1:24:;6:43:1:24:;7:59:1:25:3;8:48:1:24:;9:40:1:23:;10:42:1:24:3;11:22:1:23:;12:44:1:23:
07:11,hokurikubiwako,729T,う普通○,姫路,1,近江八幡〜篠原,0,1:21:1:24:;2:9:1:24:3;3:23:1:24:;4:29:1:24:;5:24:1:24:3;6:22:1:24:;7:24:1:24:;8:22:1:22:3;9:14:1:23:;10:4:1:23:
07:11,hokurikubiwako,3411M,新快速,姫路,1,野洲駅,0,1:22:1:23:;2:19:1:24:3;3:33:1:24:;4:35:1:24:;5:25:1:24:;6:34:1:24:;7:31:1:23:3;8:20:1:23:;9:24:1:23:;10:21:1:23:3;11:20:1:22:;12:1:1:22:
07:11,hokurikubiwako,1009M,関空特急,関西空港,1,野洲駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:7:1:23:;8:7:1:23:;9:8:1:24:
07:11,hokurikubiwako,727T,普通,網干,1,草津駅,0,1:21:1:22:;2:28:1:24:3;3:24:1:22:;4:27:1:22:;5:29:1:24:;6:22:1:24:3;7:24:1:23:;8:28:1:23:
07:11,hokurikubiwako,3407M,新快速,播州赤穂,1,瀬田〜石山,0,1:42:1:24:;2:39:1:25:3;3:45:1:24:;4:44:1:24:;5:59:1:24:;6:52:1:24:;7:48:1:25:3;8:56:1:24:;9:55:1:23:;10:44:1:23:3;11:43:1:23:;12:41:1:22:
07:11,hokurikubiwako,702M,普通,米原,0,石山駅,0,1:46:1:23:;2:51:1:25:3;3:58:1:24:;4:72:1:25:;5:64:1:24:;6:59:1:23:3;7:59:1:23:;8:83:1:23:
07:11,hokurikubiwako,725T,う普通○,姫路,1,大津〜山科,0,1:28:1:24:;2:30:1:25:3;3:28:1:24:;4:31:1:24:;5:44:1:26:3;6:42:1:24:;7:32:1:22:;8:34:1:25:3;9:34:1:24:;10:28:1:23:;11:11:1:24:3;12:21:1:24:
07:11,hokurikubiwako,3405M,新快速,姫路,1,山科〜京都,0,1:30:1:24:;2:39:1:23:3;3:41:1:23:;4:47:1:23:;5:50:1:23:;6:47:1:23:;7:49:1:23:3;8:38:1:23:;9:44:1:23:;10:31:1:24:3;11:39:1:23:;12:36:1:23:
07:11,hokurikubiwako,704M,快速,米原,0,京都〜西大路,0,1:58:1:25:;2:67:1:26:3;3:83:1:25:;4:84:1:25:;5:110:1:25:;6:93:1:25:;7:84:1:26:3;8:90:1:25:
07:11,hokurikubiwako,723T,普通,姫路,1,西大路駅,0,1:11:1:24:;2:14:1:25:3;3:10:1:24:;4:8:1:24:;5:20:1:25:3;6:40:1:24:;7:22:1:24:;8:24:1:25:;9:14:1:24:;10:20:1:24:;11:18:1:25:;12:9:1:24:
07:11,hokurikubiwako,4735T,普通,加古川,1,長浜駅,0,1:25:1:24:;2:23:1:24:3;3:21:1:24:;4:13:1:24:
07:11,kyoto,129C,普通,西明石,1,長岡京駅,0,1:2:1:24:;2:11:1:25:3;3:17:1:24:;4:12:1:24:;5:7:1:25:4;6:6:1:26:3;7:7:1:24:
07:11,kyoto,508C,普通,京都,0,長岡京駅,0,1:23:1:24:;2:37:1:25:3;3:27:1:24:;4:26:1:24:;5:30:1:25:4;6:12:1:26:3;7:18:1:24:
07:11,kyoto,108C,普通,京都,0,高槻〜摂津富田,0,1:33:1:25:;2:27:1:26:3;3:30:1:24:;4:24:1:25:;5:23:1:26:4;6:23:1:25:3;7:30:1:25:
07:11,kyoto,125C,普通,西明石,1,ＪＲ総持寺〜茨木,0,1:17:1:24:;2:12:1:22:3;3:42:1:22:;4:18:1:22:;5:11:1:22:4;6:12:1:22:3;7:38:1:22:
07:11,kyoto,706M,快速,米原,0,ＪＲ総持寺駅,0,1:29:1:21:;2:19:1:22:3;3:32:1:22:;4:35:1:22:;5:53:1:23:;6:70:1:22:;7:54:1:23:3;8:45:1:23:;9:36:1:23:;10:28:1:25:3;11:36:1:23:;12:33:1:24:
07:11,kyoto,1113C,普通,新三田,1,茨木〜千里丘,0,1:45:1:24:;2:44:1:25:3;3:38:1:24:;4:34:1:24:;5:36:1:25:4;6:31:1:26:3;7:43:1:24:
07:11,kyoto,512C,普通,高槻,0,千里丘駅,0,1:9:1:23:;2:11:1:25:3;3:7:1:24:;4:20:1:22:;5:16:1:22:4;6:0:1:23:3;7:17:1:22:
07:11,kyoto,110C,普通,京都,0,岸辺〜吹田,0,1:40:1:22:;2:29:1:21:3;3:34:1:22:;4:31:1:23:;5:0:1:22:4;6:2:1:22:3;7:19:1:22:
07:11,kyoto,711M,快速,姫路,1,吹田〜東淀川,0,1:96:1:23:;2:79:1:23:3;3:77:1:23:;4:54:1:23:;5:69:1:23:;6:56:1:23:;7:49:1:23:3;8:46:1:23:
07:11,kyoto,123C,普通,西明石,1,東淀川駅,0,1:42:1:24:;2:38:1:25:3;3:48:1:24:;4:37:1:24:;5:41:1:24:4;6:33:1:25:3;7:36:1:24:
07:11,kyoto,708T,快速,野洲,0,新大阪〜大阪,0,1:10:1:24:;2:14:1:26:3;3:15:1:25:;4:54:1:24:;5:44:1:24:;6:62:1:24:;7:54:1:26:3;8:63:1:25:;9:41:1:23:;10:31:1:25:3;11:23:1:24:;12:4:1:24:
07:11,kyoto,1111C,普通,新三田,1,新大阪〜大阪,0,1:62:1:22:;2:42:1:21:3;3:46:1:23:;4:34:1:22:;5:22:1:21:4;6:36:1:22:3;7:52:1:23:
07:11,kyoto,1106C,普通,高槻,0,大阪駅,0,1:30:1:24:;2:30:1:24:3;3:31:1:24:;4:23:1:24:;5:20:1:24:4;6:43:1:24:3;7:36:1:24:
07:11,kyoto,112C,普通,京都,0,大阪〜塚本,0,1:40:1:22:;2:38:1:23:3;3:53:1:22:;4:60:1:22:;5:26:1:22:4;6:34:1:22:3;7:35:1:22:
07:11,kyoto,709M,う快速○,網干,1,不明(0419_####),0,1:40:1:23:;2:35:1:24:3;3:50:1:24:;4:48:1:24:;5:48:1:24:;6:31:1:24:3;7:44:1:23:;8:26:1:24:
07:11,kyoto,713M,う快速○,網干,1,島本〜高槻,0,1:36:1:24:;2:35:1:26:3;3:35:1:24:;4:40:1:24:;5:27:1:24:;6:38:1:24:;7:41:1:26:3;8:19:1:25:
07:11,sagano,5002M,特急,京都,0,保津峡駅,7,1:31:1:23:2;2:11:1:23:;3:23:1:22:;4:19:1:23:
07:24,hokurikubiwako,733T,う普通○,網干,1,河瀬〜稲枝,0,1:14:1:22:;2:4:1:22:3;3:13:1:22:;4:13:1:23:;5:14:1:22:3;6:12:1:22:;7:14:1:21:;8:6:1:21:3;9:10:1:22:;10:6:1:22:;11:1:1:23:3;12:5:1:22:
07:24,hokurikubiwako,700M,普通,長浜,0,稲枝〜能登川,0,1:5:1:22:;2:0:1:26:3;3:23:1:23:;4:37:1:24:;5:27:1:24:;6:50:1:24:;7:64:1:25:3;8:62:1:24:;9:47:1:23:;10:44:1:25:3;11:20:1:24:;12:37:1:22:
07:24,hokurikubiwako,731T,普通,加古川,1,近江八幡駅,0,1:11:1:23:;2:9:1:24:3;3:10:1:24:;4:10:1:24:;5:13:1:24:3;6:17:1:21:;7:14:1:25:;8:13:1:25:3;9:11:1:24:;10:10:1:25:;11:3:1:25:3;12:2:1:24:
07:24,hokurikubiwako,3415M,新快速,姫路,1,近江八幡〜篠原,0,1:24:1:25:;2:28:1:27:3;3:30:1:25:;4:39:1:25:;5:37:1:25:;6:40:1:25:;7:30:1:27:3;8:32:1:26:;9:23:1:26:;10:24:1:27:3;11:19:1:25:;12:22:1:25:
07:24,hokurikubiwako,1009M,関空特急,関西空港,1,守山〜栗東,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:0:1:23:;8:4:1:24:;9:19:1:24:
07:24,hokurikubiwako,702M,普通,米原,0,栗東〜草津,0,1:36:1:24:;2:46:1:25:3;3:50:1:24:;4:59:1:24:;5:56:1:24:;6:53:1:24:3;7:54:1:23:;8:70:1:24:
07:24,hokurikubiwako,729T,う普通○,姫路,1,草津駅,0,1:39:1:25:;2:35:1:24:3;3:38:1:25:;4:52:1:25:;5:46:1:25:3;6:37:1:25:;7:34:1:24:;8:27:1:22:3;9:26:1:23:;10:14:1:23:
07:24,hokurikubiwako,3411M,新快速,姫路,1,南草津駅,0,1:25:1:23:;2:28:1:24:3;3:44:1:23:;4:49:1:23:;5:51:1:24:;6:52:1:24:;7:53:1:23:3;8:58:1:24:;9:50:1:22:;10:43:1:22:3;11:35:1:21:;12:12:1:22:
07:24,hokurikubiwako,727T,普通,網干,1,膳所〜大津,0,1:51:1:23:;2:56:1:23:3;3:42:1:22:;4:36:1:23:;5:46:1:24:;6:41:1:25:3;7:42:1:23:;8:41:1:23:
07:24,hokurikubiwako,704M,普通,米原,0,大津駅,0,1:52:1:25:;2:52:1:25:3;3:57:1:25:;4:65:1:25:;5:81:1:25:;6:79:1:25:;7:73:1:26:3;8:81:1:25:
07:24,hokurikubiwako,3407M,新快速,播州赤穂,1,山科〜京都,0,1:47:1:24:;2:44:1:25:3;3:58:1:25:;4:52:1:24:;5:65:1:24:;6:70:1:24:;7:60:1:25:3;8:62:1:24:;9:59:1:23:;10:33:1:23:3;11:51:1:23:;12:38:1:22:
07:24,hokurikubiwako,725T,う普通○,姫路,1,西大路駅,0,1:10:1:24:;2:17:1:25:3;3:10:1:24:;4:26:1:24:;5:19:1:25:3;6:39:1:24:;7:30:1:23:;8:26:1:26:3;9:28:1:24:;10:16:1:23:;11:6:1:25:3;12:9:1:23:
07:24,hokurikubiwako,4904M,普通,長浜,0,坂田〜米原,0,1:8:1:22:;2:7:1:22:3;3:1:1:23:;4:5:1:23:;5:5:1:23:;6:14:1:23:;7:22:1:23:3;8:6:1:23:
07:24,hokurikubiwako,2M,特急,名古屋,1,近江塩津駅,0,1:16:1:23:2;2:58:1:23:;3:54:1:24:;4:29:1:23:;5:55:1:23:;6:47:1:23:
07:24,kyoto,704M,普通,米原,0,不明(0400_0401),0,1:52:1:25:;2:52:1:25:3;3:57:1:25:;4:65:1:25:;5:81:1:25:;6:79:1:25:;7:73:1:26:3;8:81:1:25:
07:24,kyoto,133C,普通,西明石,1,向日町〜長岡京,0,1:11:1:24:;2:16:1:26:3;3:24:1:24:;4:25:1:24:;5:14:1:25:4;6:7:1:26:3;7:10:1:24:
07:24,kyoto,706M,快速,米原,0,長岡京駅,0,1:35:1:22:;2:27:1:22:3;3:37:1:22:;4:42:1:22:;5:66:1:24:;6:73:1:22:;7:64:1:24:3;8:63:1:22:;9:48:1:22:;10:41:1:25:3;11:61:1:24:;12:43:1:24:
07:24,kyoto,1007M,関空特急,関西空港,1,長岡京〜山崎,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:4:1:25:;8:17:1:24:;9:8:1:24:
07:24,kyoto,108C,普通,京都,0,山崎駅,0,1:32:1:25:;2:30:1:26:3;3:20:1:24:;4:26:1:25:;5:21:1:26:4;6:19:1:26:3;7:27:1:25:
07:24,kyoto,129C,普通,西明石,1,高槻〜摂津富田,0,1:8:1:24:;2:13:1:25:3;3:20:1:24:;4:19:1:24:;5:19:1:25:4;6:12:1:25:3;7:15:1:24:
07:24,kyoto,110C,普通,京都,0,摂津富田駅,0,1:45:1:23:;2:42:1:22:3;3:38:1:22:;4:37:1:22:;5:2:1:22:4;6:4:1:23:3;7:21:1:22:
07:24,kyoto,708T,快速,野洲,0,ＪＲ総持寺〜茨木,0,1:11:1:25:;2:16:1:26:3;3:15:1:25:;4:32:1:25:;5:34:1:24:;6:45:1:25:;7:39:1:26:3;8:39:1:25:;9:33:1:24:;10:19:1:25:3;11:23:1:23:;12:9:1:24:
07:24,kyoto,1106C,普通,高槻,0,千里丘〜岸辺,0,1:9:1:24:;2:21:1:24:3;3:21:1:23:;4:18:1:24:;5:21:1:24:4;6:17:1:24:3;7:15:1:24:
07:24,kyoto,3406M,新快速,米原,0,千里丘〜岸辺,0,1:25:1:24:;2:26:1:25:3;3:33:1:24:;4:52:1:25:;5:63:1:24:;6:54:1:24:;7:57:1:24:3;8:52:1:24:;9:34:1:24:;10:39:1:25:3;11:39:1:24:;12:31:1:24:
07:24,kyoto,713M,う快速○,網干,1,岸辺〜吹田,0,1:77:1:24:;2:64:1:26:3;3:68:1:24:;4:68:1:24:;5:52:1:24:;6:64:1:24:;7:62:1:26:3;8:40:1:24:
07:24,kyoto,112C,普通,京都,0,吹田駅,0,1:18:1:22:;2:25:1:22:3;3:20:1:22:;4:33:1:22:;5:12:1:22:4;6:13:1:22:3;7:25:1:22:
07:24,kyoto,125C,普通,西明石,1,吹田〜東淀川,0,1:39:1:24:;2:40:1:22:3;3:51:1:22:;4:33:1:22:;5:31:1:22:4;6:29:1:22:3;7:45:1:23:
07:24,kyoto,1113C,普通,新三田,1,新大阪〜大阪,0,1:73:1:24:;2:68:1:25:3;3:55:1:24:;4:49:1:24:;5:61:1:24:4;6:67:1:25:3;7:68:1:25:
07:24,kyoto,516C,普通,高槻,0,大阪駅,0,1:17:1:24:;2:20:1:26:3;3:38:1:25:;4:39:1:23:;5:10:1:23:4;6:23:1:23:3;7:31:1:23:
07:24,kyoto,710T,快速,米原,0,大阪駅,0,1:7:1:23:;2:13:1:23:3;3:32:1:23:;4:50:1:23:;5:52:1:23:3;6:39:1:23:;7:48:1:24:;8:52:1:24:3;9:33:1:25:;10:30:1:24:
07:24,kyoto,123C,普通,西明石,1,大阪〜塚本,0,1:22:1:24:;2:19:1:25:3;3:18:1:24:;4:14:1:24:;5:6:1:25:4;6:11:1:24:3;7:19:1:24:
07:24,kyoto,2714M,う丹快○,大阪,0,大阪〜塚本,2,1:17:1:24:;2:33:1:25:3;3:24:1:24:;4:26:1:23:;5:29:1:25:3;6:29:1:23:
07:24,kyoto,711M,快速,姫路,1,塚本駅,0,1:68:1:22:;2:57:1:24:3;3:55:1:23:;4:36:1:23:;5:47:1:23:;6:43:1:23:;7:42:1:22:3;8:34:1:23:
07:24,kyoto,3408M,新快速,近江塩津,0,塚本駅,0,1:46:1:23:;2:41:1:24:3;3:46:1:23:;4:59:1:22:;5:58:1:23:;6:64:1:23:;7:63:1:23:3;8:64:1:23:;9:51:1:24:;10:52:1:25:3;11:46:1:24:;12:35:1:24:
07:24,kyoto,3405M,新快速,姫路,1,島本〜高槻,0,1:28:1:23:;2:32:1:23:3;3:28:1:23:;4:50:1:23:;5:41:1:23:;6:40:1:23:;7:43:1:22:3;8:37:1:24:;9:47:1:24:;10:31:1:23:3;11:34:1:22:;12:25:1:23:
07:24,kyoto,723T,普通,姫路,1,島本駅,0,1:4:1:25:;2:11:1:25:3;3:15:1:24:;4:13:1:24:;5:18:1:25:3;6:20:1:24:;7:19:1:24:;8:17:1:26:;9:12:1:24:;10:16:1:25:;11:12:1:25:;12:8:1:25:
07:24,sagano,230M,普通,京都,0,馬堀〜亀岡,0,1:12:1:24:;2:5:1:24:3;3:9:1:22:;4:20:1:21:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:24,sagano,1225M,普通,亀岡,1,丹波口〜二条,0,1:67:1:22:;2:43:1:24:;3:82:1:22:;4:75:1:22:
07:35,hokurikubiwako,700M,普通,長浜,0,彦根駅,0,1:6:1:21:;2:0:1:26:3;3:23:1:23:;4:39:1:24:;5:33:1:24:;6:55:1:23:;7:69:1:25:3;8:67:1:24:;9:45:1:23:;10:48:1:25:3;11:17:1:23:;12:36:1:22:
07:35,hokurikubiwako,735T,普通,加古川,1,彦根〜南彦根,0,1:4:1:22:;2:5:1:25:3;3:17:1:23:;4:8:1:22:;5:10:1:23:;6:15:1:23:;7:19:1:24:3;8:25:1:23:;9:22:1:25:;10:19:1:25:3;11:20:1:24:;12:16:1:24:
07:35,hokurikubiwako,733T,う普通○,網干,1,安土駅,0,1:18:1:22:;2:9:1:22:3;3:24:1:22:;4:23:1:22:;5:32:1:21:3;6:34:1:22:;7:33:1:22:;8:22:1:22:3;9:21:1:22:;10:18:1:21:;11:16:1:22:3;12:16:1:22:
07:35,hokurikubiwako,702M,普通,米原,0,篠原〜野洲,0,1:32:1:24:;2:42:1:25:3;3:59:1:24:;4:60:1:24:;5:47:1:24:;6:42:1:23:3;7:45:1:23:;8:58:1:23:
07:35,hokurikubiwako,731T,普通,加古川,1,野洲〜守山,0,1:11:1:23:;2:20:1:24:3;3:18:1:24:;4:15:1:24:;5:22:1:23:3;6:26:1:21:;7:13:1:25:;8:17:1:25:3;9:11:1:25:;10:9:1:25:;11:5:1:25:3;12:3:1:24:
07:35,hokurikubiwako,3415M,新快速,姫路,1,草津駅,0,1:47:1:25:;2:54:1:27:3;3:56:1:25:;4:64:1:25:;5:52:1:25:;6:50:1:25:;7:46:1:27:3;8:48:1:25:;9:42:1:25:;10:33:1:27:3;11:34:1:25:;12:30:1:25:
07:35,hokurikubiwako,704M,普通,米原,0,南草津〜瀬田,0,1:60:1:25:;2:63:1:26:3;3:69:1:25:;4:70:1:25:;5:71:1:25:;6:78:1:25:;7:73:1:26:3;8:74:1:25:
07:35,hokurikubiwako,1009M,関空特急,関西空港,1,石山駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:0:1:24:;8:0:1:24:;9:16:1:24:
07:35,hokurikubiwako,729T,う普通○,姫路,1,石山駅,0,1:31:1:25:;2:42:1:25:3;3:51:1:25:;4:51:1:25:;5:53:1:25:3;6:62:1:25:;7:51:1:25:;8:67:1:23:3;9:60:1:23:;10:47:1:23:
07:35,hokurikubiwako,3411M,新快速,姫路,1,大津〜山科,0,1:43:1:24:;2:40:1:23:3;3:63:1:23:;4:63:1:24:;5:62:1:23:;6:54:1:24:;7:54:1:24:3;8:61:1:24:;9:56:1:23:;10:55:1:23:3;11:46:1:22:;12:14:1:22:
07:35,hokurikubiwako,706M,普通,米原,0,山科〜京都,0,1:25:1:23:;2:27:1:22:3;3:22:1:22:;4:25:1:22:;5:37:1:23:;6:39:1:22:;7:45:1:24:3;8:60:1:23:;9:48:1:23:;10:44:1:25:3;11:38:1:24:;12:23:1:23:
07:35,hokurikubiwako,727T,普通,網干,1,京都駅,0,1:48:1:22:;2:65:1:23:3;3:53:1:22:;4:53:1:22:;5:37:1:24:;6:38:1:25:3;7:45:1:24:;8:41:1:24:
07:35,hokurikubiwako,139C,普通,西明石,1,西大路駅,0,1:11:1:24:;2:15:1:25:3;3:8:1:24:;4:20:1:24:;5:14:1:25:4;6:13:1:25:3;7:13:1:24:
07:35,hokurikubiwako,108C,普通,京都,0,西大路駅,0,1:49:1:25:;2:56:1:25:3;3:47:1:24:;4:65:1:24:;5:58:1:25:4;6:38:1:25:3;7:56:1:24:
07:35,hokurikubiwako,2M,特急,名古屋,1,河毛〜虎姫,0,1:16:1:23:2;2:60:1:22:;3:53:1:23:;4:31:1:23:;5:55:1:24:;6:50:1:23:
07:35,kyoto,3407M,新快速,播州赤穂,1,向日町〜長岡京,0,1:34:1:24:;2:22:1:25:3;3:36:1:24:;4:42:1:24:;5:49:1:24:;6:65:1:24:;7:47:1:25:3;8:58:1:24:;9:47:1:23:;10:20:1:22:3;11:42:1:22:;12:24:1:21:
07:35,kyoto,725T,う普通○,姫路,1,長岡京〜山崎,0,1:6:1:24:;2:13:1:25:3;3:12:1:24:;4:13:1:24:;5:17:1:25:3;6:19:1:24:;7:21:1:23:;8:24:1:26:3;9:16:1:23:;10:16:1:23:;11:11:1:25:3;12:14:1:24:
07:35,kyoto,1106C,普通,高槻,0,高槻〜摂津富田,0,1:5:1:24:;2:11:1:24:3;3:24:1:24:;4:13:1:24:;5:17:1:25:4;6:17:1:24:3;7:14:1:23:
07:35,kyoto,1117C,普通,新三田,1,摂津富田〜ＪＲ総持寺,0,1:24:1:22:;2:8:1:22:3;3:31:1:21:;4:18:1:22:;5:7:1:23:4;6:19:1:22:3;7:31:1:22:
07:35,kyoto,1007M,関空特急,関西空港,1,ＪＲ総持寺〜茨木,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:12:1:25:;8:37:1:24:;9:31:1:24:
07:35,kyoto,112C,普通,京都,0,ＪＲ総持寺駅,0,1:38:1:22:;2:43:1:22:3;3:25:1:22:;4:33:1:22:;5:0:1:22:4;6:5:1:22:3;7:26:1:22:
07:35,kyoto,723T,快速,姫路,1,茨木駅,0,1:10:1:25:;2:18:1:25:3;3:19:1:25:;4:25:1:25:;5:32:1:25:3;6:34:1:24:;7:40:1:24:;8:31:1:26:;9:27:1:24:;10:22:1:24:;11:24:1:26:;12:17:1:24:
07:35,kyoto,710T,快速,米原,0,茨木〜千里丘,0,1:11:1:22:;2:13:1:22:3;3:21:1:22:;4:29:1:23:;5:31:1:24:3;6:29:1:23:;7:35:1:24:;8:29:1:23:3;9:14:1:24:;10:28:1:24:
07:35,kyoto,129C,普通,西明石,1,千里丘〜岸辺,0,1:47:1:24:;2:48:1:24:3;3:46:1:23:;4:35:1:24:;5:53:1:25:4;6:47:1:25:3;7:47:1:24:
07:35,kyoto,3405M,新快速,姫路,1,岸辺〜吹田,0,1:31:1:23:;2:42:1:22:3;3:50:1:23:;4:69:1:24:;5:57:1:24:;6:62:1:23:;7:58:1:23:3;8:47:1:24:;9:53:1:24:;10:37:1:23:3;11:39:1:22:;12:31:1:22:
07:35,kyoto,516C,普通,高槻,0,吹田駅,0,1:23:1:23:;2:20:1:25:3;3:33:1:24:;4:45:1:22:;5:9:1:23:4;6:17:1:23:3;7:37:1:23:
07:35,kyoto,1002M,特急,京都,0,新大阪〜大阪,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:50:1:25:;8:100:1:25:;9:66:1:25:
07:35,kyoto,1108C,普通,高槻,0,大阪駅,0,1:47:1:22:;2:37:1:22:3;3:62:1:22:;4:43:1:23:;5:37:1:24:4;6:37:1:23:3;7:54:1:23:
07:35,kyoto,712T,快速,野洲,0,大阪〜塚本,0,1:24:1:26:;2:31:1:26:3;3:38:1:25:;4:48:1:25:;5:41:1:26:3;6:52:1:25:;7:38:1:23:;8:25:1:23:3;9:27:1:22:;10:20:1:23:
07:35,kyoto,3002M,特急,新大阪,0,大阪〜塚本,0,1:6:1:23:2;2:6:1:23:;3:20:1:23:;4:18:1:23:
07:35,kyoto,1113C,普通,新三田,1,塚本駅,0,1:26:1:24:;2:20:1:25:3;3:25:1:24:;4:28:1:24:;5:16:1:25:4;6:23:1:26:3;7:15:1:24:
07:35,kyoto,133C,普通,西明石,1,島本〜高槻,0,1:11:1:25:;2:13:1:26:3;3:25:1:24:;4:18:1:24:;5:13:1:25:4;6:8:1:26:3;7:12:1:24:
07:35,kyoto,708T,普通,野洲,0,山崎〜島本,0,1:11:1:25:;2:15:1:26:3;3:15:1:25:;4:36:1:25:;5:34:1:24:;6:49:1:24:;7:31:1:26:3;8:42:1:25:;9:33:1:24:;10:31:1:24:3;11:34:1:23:;12:17:1:24:
07:35,kyoto,110C,普通,京都,0,島本〜高槻,0,1:45:1:22:;2:40:1:22:3;3:44:1:22:;4:48:1:23:;5:8:1:23:4;6:5:1:22:3;7:22:1:22:
07:35,kyoto,3406M,新快速,米原,0,山崎〜島本,0,1:33:1:24:;2:36:1:25:3;3:60:1:24:;4:72:1:24:;5:84:1:24:;6:67:1:24:;7:83:1:25:3;8:70:1:23:;9:52:1:24:;10:61:1:25:3;11:56:1:24:;12:43:1:24:
07:35,sagano,1225M,普通,亀岡,1,太秦〜嵯峨嵐山,0,1:52:1:22:;2:40:1:24:;3:63:1:21:;4:47:1:22:
07:35,sagano,232M,普通,京都,0,八木駅,1,1:2:1:21:;2:9:1:22:3;3:2:1:21:;4:10:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:45,hokurikubiwako,3423M,新快速,網干,1,米原駅,0,1:5:1:22:;2:12:1:23:3;3:7:1:22:;4:16:1:22:;5:16:1:23:;6:1:1:22:;7:14:1:23:3;8:16:1:23:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
07:45,hokurikubiwako,5051M,特急,敦賀,0,米原駅,0,1:178:1:23:2;2:63:1:23:;3:119:1:24:;4:0:1:23:;5:82:1:23:;6:293:1:23:
07:45,hokurikubiwako,4700M,普通,長浜,0,米原駅,0,1:25:1:23:;2:14:1:24:3;3:0:1:23:;4:34:1:22:
07:45,hokurikubiwako,735T,普通,加古川,1,能登川駅,0,1:10:1:22:;2:6:1:24:3;3:20:1:22:;4:12:1:23:;5:17:1:23:;6:30:1:22:;7:34:1:24:3;8:28:1:22:;9:28:1:24:;10:18:1:25:3;11:17:1:24:;12:15:1:24:
07:45,hokurikubiwako,702M,普通,米原,0,能登川〜安土,0,1:35:1:23:;2:49:1:25:3;3:59:1:24:;4:68:1:24:;5:40:1:24:;6:36:1:23:3;7:35:1:23:;8:52:1:23:
07:45,hokurikubiwako,733T,う普通○,網干,1,野洲駅,0,1:19:1:23:;2:8:1:22:3;3:26:1:22:;4:31:1:22:;5:41:1:22:3;6:50:1:23:;7:35:1:22:;8:35:1:22:3;9:29:1:23:;10:24:1:22:;11:20:1:23:3;12:15:1:22:
07:45,hokurikubiwako,3419M,新快速,姫路,1,野洲〜守山,0,1:16:1:22:;2:9:1:21:3;3:18:1:22:;4:28:1:22:;5:16:1:23:;6:10:1:22:;7:15:1:22:3;8:6:1:22:;9:10:1:24:;10:13:1:24:3;11:14:1:24:;12:8:1:23:
07:45,hokurikubiwako,704M,普通,米原,0,守山〜栗東,0,1:39:1:24:;2:45:1:26:3;3:39:1:25:;4:40:1:25:;5:44:1:24:;6:44:1:25:;7:44:1:26:3;8:43:1:25:
