時刻,路線,列車番号,種別,行先,方向,位置,遅延分,号車:乗車率:状態:温度
06:50,kyoto,706M,快速,米原,0,大阪〜塚本,0,1:68:1:23:;2:71:1:23:3;3:79:1:23:;4:63:1:23:;5:75:1:24:;6:67:1:23:;7:70:1:24:3;8:73:1:23:
06:50,kyoto,2711M,丹波路快,福知山,1,塚本駅,0,1:50:1:24:;2:46:1:24:3;3:40:1:24:;4:54:1:23:
06:50,kyoto,2712M,丹波路快,大阪,0,塚本駅,0,1:99:1:23:;2:78:1:23:3;3:68:1:22:;4:62:1:22:
06:50,kyoto,123C,普通,西明石,1,島本〜高槻,0,1:38:1:23:;2:38:1:25:3;3:34:1:24:;4:39:1:24:;5:32:1:25:4;6:35:1:25:3;7:35:1:24:
06:50,kyoto,3400M,新快速,米原,0,島本〜高槻,0,1:52:1:23:;2:54:1:24:3;3:82:1:23:;4:74:1:24:;5:73:1:24:;6:62:1:24:;7:74:1:24:3;8:50:1:23:;9:44:1:23:;10:74:1:23:3;11:78:1:23:;12:73:1:23:
06:50,sagano,5002M,特急,京都,0,吉富〜園部,0,1:30:1:22:2;2:17:1:22:;3:10:1:22:;4:13:1:22:;5:9:1:22:;6:18:1:22:;7:14:1:22:
06:50,sagano,228M,普通,京都,0,並河〜千代川,0,1:4:1:20:;2:16:1:21:3;3:9:1:20:;4:13:1:21:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:50,sagano,2202M,快速,京都,0,園部駅,0,1:9:1:23:;2:21:1:24:;3:31:1:22:;4:2:1:21:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:50,sagano,1221M,普通,亀岡,1,亀岡駅,0,1:17:1:22:;2:6:1:23:;3:31:1:21:;4:26:1:21:
06:56,hokurikubiwako,731T,普通,網干,1,彦根駅,0,1:3:1:24:;2:1:1:24:3;3:0:1:24:;4:1:1:24:;5:1:1:24:3;6:0:1:25:;7:6:1:24:;8:1:1:25:3;9:5:1:24:;10:1:1:24:;11:1:1:24:3;12:2:1:23:
06:56,hokurikubiwako,904M,普通,長浜,0,河瀬〜稲枝,0,1:14:1:23:;2:20:1:23:3;3:24:1:23:;4:31:1:22:;5:29:1:22:;6:33:1:23:3;7:46:1:23:;8:41:1:23:;9:36:1:22:;10:38:1:22:;11:30:1:22:3;12:32:1:23:
06:56,hokurikubiwako,3413M,新快速,姫路,1,河瀬〜稲枝,0,1:26:1:22:;2:22:1:22:3;3:34:1:22:;4:25:1:22:;5:35:1:22:;6:37:1:22:;7:34:1:22:3;8:28:1:22:;9:21:1:22:;10:28:1:22:3;11:22:1:22:;12:12:1:22:
06:56,hokurikubiwako,723M,普通,姫路,1,安土〜近江八幡,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:32:1:21:;10:29:1:22:3;11:32:1:22:;12:22:1:22:
06:56,hokurikubiwako,721M,普通,網干,1,野洲駅,0,1:17:1:22:;2:20:1:22:3;3:26:1:22:;4:20:1:22:;5:27:1:22:3;6:33:1:21:;7:26:1:24:;8:30:1:24:3;9:25:1:23:;10:22:1:23:;11:19:1:24:3;12:23:1:23:
06:56,hokurikubiwako,3409M,新快速,姫路,1,守山〜栗東,0,1:38:1:22:;2:48:1:23:3;3:65:1:22:;4:58:1:22:;5:63:1:22:;6:62:1:21:;7:61:1:22:3;8:68:1:23:;9:54:1:22:;10:34:1:23:3;11:42:1:22:;12:46:1:22:
06:56,hokurikubiwako,700M,普通,長浜,0,栗東〜草津,0,1:65:1:23:;2:89:1:24:3;3:85:1:23:;4:91:1:23:;5:97:1:23:;6:74:1:24:3;7:90:1:23:;8:94:1:22:
06:56,hokurikubiwako,719M,普通,姫路,1,草津〜南草津,0,1:31:1:21:;2:54:1:21:3;3:42:1:22:;4:50:1:23:;5:68:1:23:;6:59:1:22:;7:55:1:22:3;8:59:1:23:;9:53:1:24:;10:58:1:24:3;11:52:1:24:;12:51:1:24:
06:56,hokurikubiwako,3407M,新快速,姫路,1,石山駅,0,1:72:1:24:;2:70:1:24:3;3:68:1:24:;4:76:1:24:;5:94:1:24:;6:90:1:24:;7:75:1:24:3;8:75:1:24:;9:49:1:23:;10:59:1:22:3;11:60:1:23:;12:68:1:22:
06:56,hokurikubiwako,717M,普通,姫路,1,石山〜膳所,0,1:64:1:23:;2:64:1:24:3;3:81:1:24:;4:73:1:24:;5:86:1:24:;6:92:1:24:;7:78:1:24:3;8:75:1:24:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
06:56,hokurikubiwako,1071M,通勤特急,大阪,1,山科駅,0,1:32:1:23:2;2:0:1:23:;3:65:1:23:;4:95:1:23:;5:0:1:23:;6:175:1:22:
06:56,hokurikubiwako,715M,う普通○,網干,1,山科〜京都,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:73:1:23:;8:65:1:25:3;9:87:1:24:;10:71:1:23:;11:80:1:24:3;12:42:1:24:
06:56,hokurikubiwako,702M,普通,米原,0,山科〜京都,1,1:118:1:24:;2:100:1:25:3;3:98:1:24:;4:115:1:24:;5:99:1:25:3;6:112:1:23:
06:56,hokurikubiwako,4001M,特急,敦賀,0,京都〜西大路,0,1:0:1:23:2;2:36:1:22:;3:40:1:23:;4:42:1:23:;5:86:1:21:;6:45:1:21:;7:65:1:22:;8:108:1:22:;9:50:1:21:
06:56,hokurikubiwako,3405M,新快速,姫路,1,西大路駅,0,1:58:1:22:;2:55:1:23:3;3:47:1:22:;4:51:1:23:;5:48:1:22:;6:62:1:23:;7:56:1:22:3;8:52:1:23:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
06:56,hokurikubiwako,1102C,普通,京都,0,西大路駅,0,1:80:1:21:;2:83:1:22:3;3:67:1:22:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:
06:56,hokurikubiwako,3219M,新快速,姫路,1,長浜〜田村,0,1:8:1:21:;2:19:1:22:3;3:9:1:22:;4:10:1:22:;5:25:1:22:;6:32:1:22:;7:22:1:22:3;8:26:1:22:
06:56,hokurikubiwako,3221M,新快速,姫路,1,木ノ本〜余呉,0,1:12:1:21:;2:9:1:21:3;3:1:1:20:;4:9:1:20:
06:56,kyoto,3400M,新快速,米原,0,向日町〜長岡京,0,1:47:1:23:;2:43:1:23:3;3:67:1:23:;4:68:1:24:;5:80:1:24:;6:69:1:23:;7:80:1:24:3;8:59:1:23:;9:50:1:22:;10:66:1:23:3;11:74:1:23:;12:70:1:23:
06:56,kyoto,125C,普通,西明石,1,長岡京〜山崎,0,1:39:1:24:;2:41:1:24:3;3:39:1:24:;4:43:1:24:;5:31:1:24:4;6:36:1:24:3;7:34:1:23:
06:56,kyoto,104C,普通,京都,0,高槻駅,0,1:62:1:21:;2:60:1:22:3;3:77:1:22:;4:50:1:22:;5:37:1:22:4;6:42:1:22:3;7:71:1:23:
06:56,kyoto,123C,普通,西明石,1,摂津富田駅,0,1:61:1:23:;2:68:1:24:3;3:60:1:24:;4:50:1:23:;5:57:1:24:4;6:60:1:25:3;7:61:1:23:
06:56,kyoto,1104C,普通,高槻,0,摂津富田〜ＪＲ総持寺,0,1:39:1:22:;2:20:1:22:3;3:38:1:21:;4:42:1:22:;5:19:1:22:4;6:33:1:22:3;7:44:1:22:
06:56,kyoto,121C,普通,西明石,1,茨木駅,0,1:65:1:24:;2:84:1:24:3;3:66:1:24:;4:56:1:23:;5:60:1:24:4;6:79:1:24:3;7:67:1:23:
06:56,kyoto,106C,普通,京都,0,茨木〜千里丘,0,1:41:1:24:;2:46:1:24:3;3:37:1:24:;4:38:1:24:;5:36:1:24:4;6:31:1:24:3;7:31:1:25:
06:56,kyoto,709M,う快速○,網干,1,千里丘駅,0,1:98:1:23:;2:128:1:24:3;3:116:1:23:;4:101:1:24:;5:100:1:23:;6:88:1:23:3;7:77:1:21:;8:54:1:22:
06:56,kyoto,119C,普通,西明石,1,吹田駅,0,1:106:1:23:;2:105:1:23:3;3:94:1:23:;4:94:1:22:;5:51:1:23:4;6:67:1:23:3;7:88:1:23:
06:56,kyoto,510C,普通,京都,0,吹田駅,0,1:32:1:24:;2:45:1:24:3;3:45:1:24:;4:34:1:23:;5:37:1:24:4;6:38:1:24:3;7:44:1:24:
06:56,kyoto,3403M,う新快○,姫路,1,東淀川駅,0,1:88:1:24:;2:77:1:25:3;3:82:1:24:;4:87:1:23:;5:91:1:24:;6:96:1:24:;7:84:1:25:3;8:68:1:23:;9:97:1:25:;10:86:1:25:3;11:86:1:25:;12:72:1:24:
06:56,kyoto,3402M,新快速,野洲,0,東淀川駅,1,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:62:1:22:;10:50:1:23:3;11:44:1:24:;12:43:1:23:
06:56,kyoto,511C,普通,尼崎,1,新大阪〜大阪,0,1:98:1:24:;2:73:1:23:3;3:92:1:24:;4:68:1:24:;5:57:1:24:4;6:71:1:24:3;7:90:1:24:
06:56,kyoto,108C,普通,高槻,0,新大阪〜大阪,0,1:59:1:23:;2:55:1:23:3;3:70:1:23:;4:49:1:23:;5:27:1:23:4;6:56:1:23:3;7:50:1:24:
06:56,kyoto,706M,快速,米原,0,新大阪〜大阪,0,1:48:1:23:;2:48:1:23:3;3:58:1:22:;4:53:1:23:;5:59:1:24:;6:56:1:23:;7:53:1:24:3;8:55:1:23:
06:56,kyoto,707M,快速,姫路,1,大阪〜塚本,0,1:71:1:25:;2:60:1:25:;3:64:1:25:;4:62:1:24:;5:59:1:25:;6:51:1:25:
06:56,kyoto,512C,普通,京都,0,大阪〜塚本,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:58:1:23:;5:21:1:24:4;6:44:1:24:3;7:76:1:24:
06:56,kyoto,3404M,う新快○,米原,0,大阪〜塚本,0,1:58:1:23:;2:63:1:26:3;3:85:1:24:;4:74:1:24:;5:68:1:24:;6:79:1:24:;7:64:1:25:3;8:54:1:24:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
06:56,kyoto,711M,快速,姫路,1,島本〜高槻,0,1:46:1:23:;2:51:1:24:3;3:63:1:24:;4:53:1:23:;5:52:1:24:;6:46:1:23:;7:50:1:23:3;8:38:1:23:
06:56,kyoto,704M,快速,米原,0,島本〜高槻,0,1:61:1:25:;2:66:1:26:3;3:90:1:25:;4:78:1:25:;5:87:1:25:;6:84:1:25:;7:84:1:26:3;8:88:1:24:
06:56,kyoto,1005M,関空特急,関西空港,1,山崎〜島本,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:21:1:22:;8:50:1:22:;9:29:1:22:
06:56,sagano,2202M,快速,京都,0,園部駅,0,1:9:1:24:;2:21:1:24:;3:31:1:22:;4:2:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:56,sagano,1222M,普通,京都,0,亀岡駅,0,1:17:1:22:;2:6:1:23:;3:31:1:21:;4:26:1:21:
06:56,sagano,228M,普通,京都,0,馬堀〜亀岡,0,1:29:1:21:;2:38:1:21:3;3:24:1:21:;4:28:1:21:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
06:56,sagano,5002M,特急,京都,0,千代川駅,0,1:37:1:22:2;2:13:1:22:;3:14:1:22:;4:8:1:22:;5:10:1:22:;6:12:1:22:;7:14:1:22:
07:07,hokurikubiwako,3219M,新快速,姫路,1,米原駅,1,1:28:1:21:;2:26:1:21:3;3:24:1:22:;4:24:1:22:;5:38:1:21:;6:43:1:21:;7:26:1:22:3;8:36:1:22:
07:07,hokurikubiwako,733T,普通,加古川,1,米原〜彦根,0,1:3:1:21:;2:5:1:21:3;3:7:1:22:;4:3:1:21:;5:5:1:21:3;6:7:1:22:;7:7:1:23:;8:4:1:22:3;9:5:1:22:;10:5:1:22:
07:07,hokurikubiwako,904M,普通,長浜,0,米原〜彦根,0,1:7:1:22:;2:12:1:23:3;3:12:1:23:;4:10:1:23:;5:26:1:23:;6:22:1:23:3;7:27:1:23:;8:36:1:23:;9:36:1:23:;10:39:1:22:;11:25:1:23:3;12:26:1:23:
07:07,hokurikubiwako,3417M,新快速,姫路,1,彦根〜南彦根,0,1:15:1:21:;2:18:1:24:3;3:19:1:23:;4:23:1:22:;5:16:1:23:;6:19:1:22:;7:14:1:23:3;8:16:1:23:;9:8:1:21:;10:11:1:23:3;11:0:1:21:;12:4:1:23:
07:07,hokurikubiwako,731T,普通,網干,1,河瀬〜稲枝,0,1:18:1:24:;2:16:1:25:3;3:21:1:24:;4:23:1:24:;5:23:1:25:3;6:29:1:24:;7:25:1:25:;8:14:1:25:3;9:13:1:24:;10:7:1:24:;11:12:1:24:3;12:9:1:24:
07:07,hokurikubiwako,725M,普通,大阪,1,安土〜近江八幡,0,1:3:1:22:;2:7:1:23:3;3:6:1:21:;4:10:1:22:;5:10:1:22:;6:10:1:22:;7:9:1:22:3;8:13:1:22:;9:7:1:21:;10:1:1:22:3;11:1:1:21:;12:4:1:22:
07:07,hokurikubiwako,3413M,新快速,姫路,1,近江八幡〜篠原,0,1:40:1:22:;2:30:1:23:3;3:51:1:23:;4:50:1:23:;5:58:1:23:;6:70:1:23:;7:64:1:23:3;8:54:1:23:;9:30:1:23:;10:35:1:23:3;11:40:1:23:;12:20:1:22:
07:07,hokurikubiwako,700M,普通,長浜,0,篠原〜野洲,0,1:62:1:23:;2:74:1:25:3;3:91:1:23:;4:78:1:23:;5:84:1:23:;6:72:1:24:3;7:73:1:23:;8:78:1:22:
07:07,hokurikubiwako,723M,普通,姫路,1,野洲〜守山,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:34:1:21:;10:36:1:21:3;11:44:1:22:;12:31:1:22:
07:07,hokurikubiwako,721M,普通,網干,1,草津〜南草津,0,1:47:1:23:;2:63:1:23:3;3:70:1:23:;4:66:1:22:;5:71:1:23:3;6:90:1:22:;7:92:1:24:;8:106:1:25:3;9:100:1:24:;10:94:1:24:;11:86:1:24:3;12:84:1:24:
07:07,hokurikubiwako,3409M,新快速,姫路,1,石山駅,0,1:55:1:21:;2:72:1:23:3;3:93:1:22:;4:82:1:23:;5:90:1:22:;6:95:1:23:;7:90:1:23:3;8:80:1:23:;9:88:1:23:;10:75:1:23:3;11:76:1:22:;12:70:1:22:
07:07,hokurikubiwako,702M,普通,米原,0,石山駅,0,1:141:1:23:;2:135:1:25:3;3:122:1:24:;4:124:1:23:;5:117:1:25:3;6:124:1:24:
07:07,hokurikubiwako,719M,普通,姫路,1,石山〜膳所,0,1:66:1:22:;2:84:1:22:3;3:71:1:23:;4:76:1:23:;5:87:1:24:;6:92:1:22:;7:76:1:23:3;8:88:1:23:;9:94:1:24:;10:87:1:25:3;11:80:1:24:;12:75:1:24:
07:07,hokurikubiwako,3400M,新快速,米原,0,山科駅,0,1:53:1:23:;2:59:1:24:3;3:55:1:23:;4:66:1:23:;5:76:1:24:;6:81:1:23:;7:77:1:24:3;8:78:1:23:;9:69:1:23:;10:75:1:23:3;11:74:1:23:;12:67:1:23:
07:07,hokurikubiwako,3407M,新快速,姫路,1,山科〜京都,0,1:84:1:24:;2:81:1:25:3;3:84:1:24:;4:94:1:24:;5:102:1:24:;6:106:1:24:;7:76:1:25:3;8:81:1:24:;9:76:1:23:;10:63:1:22:3;11:75:1:23:;12:79:1:23:
07:07,hokurikubiwako,717M,普通,姫路,1,山科〜京都,0,1:71:1:24:;2:77:1:24:3;3:99:1:25:;4:80:1:25:;5:106:1:25:;6:122:1:25:;7:85:1:25:3;8:80:1:24:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
07:07,hokurikubiwako,715M,う快速○,網干,1,西大路駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:34:1:22:;8:50:1:25:3;9:54:1:23:;10:52:1:22:;11:62:1:24:3;12:40:1:23:
07:07,hokurikubiwako,704M,快速,米原,0,西大路駅,0,1:71:1:25:;2:71:1:26:3;3:105:1:25:;4:96:1:25:;5:121:1:25:;6:109:1:25:;7:108:1:26:3;8:112:1:25:
07:07,hokurikubiwako,3221M,新快速,姫路,1,河毛〜虎姫,0,1:38:1:21:;2:33:1:21:3;3:24:1:21:;4:35:1:21:
07:07,kyoto,1071M,通勤特急,大阪,1,桂川駅,0,1:5:1:23:2;2:0:1:24:;3:77:1:24:;4:114:1:24:;5:0:1:24:;6:196:1:22:
07:07,kyoto,104C,普通,京都,0,長岡京駅,0,1:52:1:22:;2:58:1:22:3;3:75:1:22:;4:55:1:22:;5:46:1:22:4;6:53:1:22:3;7:86:1:23:
07:07,kyoto,129C,普通,西明石,1,長岡京〜山崎,0,1:44:1:22:;2:38:1:22:3;3:40:1:22:;4:39:1:22:;5:14:1:23:4;6:25:1:25:3;7:34:1:25:
07:07,kyoto,3405M,新快速,姫路,1,高槻駅,0,1:95:1:22:;2:98:1:24:3;3:79:1:22:;4:87:1:23:;5:66:1:23:;6:108:1:23:;7:93:1:23:3;8:79:1:23:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
07:07,kyoto,125C,普通,西明石,1,高槻駅,0,1:43:1:24:;2:45:1:24:3;3:54:1:25:;4:45:1:24:;5:43:1:25:4;6:46:1:24:3;7:39:1:24:
07:07,kyoto,106C,普通,京都,0,高槻駅,0,1:60:1:24:;2:56:1:24:3;3:55:1:24:;4:55:1:24:;5:45:1:24:4;6:42:1:24:3;7:41:1:25:
07:07,kyoto,3402M,新快速,野洲,0,高槻駅,0,1:75:1:23:;2:79:1:24:3;3:134:1:22:;4:107:1:23:;5:75:1:23:;6:91:1:23:;7:78:1:23:3;8:49:1:23:;9:48:1:22:;10:64:1:24:3;11:63:1:24:;12:59:1:24:
07:07,kyoto,510C,普通,京都,0,ＪＲ総持寺駅,0,1:31:1:24:;2:39:1:24:3;3:43:1:23:;4:31:1:24:;5:31:1:24:4;6:39:1:24:3;7:45:1:23:
07:07,kyoto,711M,快速,姫路,1,茨木駅,0,1:88:1:23:;2:94:1:25:3;3:101:1:24:;4:70:1:24:;5:83:1:24:;6:71:1:24:;7:69:1:24:3;8:70:1:24:
07:07,kyoto,706M,快速,米原,0,茨木駅,0,1:63:1:23:;2:52:1:23:3;3:93:1:23:;4:103:1:23:;5:93:1:23:;6:36:1:23:;7:32:1:23:3;8:58:1:24:
07:07,kyoto,123C,普通,西明石,1,岸辺駅,0,1:120:1:24:;2:127:1:25:3;3:94:1:24:;4:81:1:24:;5:89:1:24:4;6:82:1:25:3;7:99:1:24:
07:07,kyoto,108C,普通,高槻,0,千里丘〜岸辺,0,1:35:1:23:;2:42:1:24:3;3:32:1:23:;4:17:1:23:;5:13:1:22:4;6:32:1:23:3;7:24:1:24:
07:07,kyoto,121C,普通,西明石,1,吹田〜東淀川,0,1:130:1:25:;2:139:1:25:3;3:108:1:24:;4:97:1:24:;5:109:1:24:4;6:137:1:25:3;7:110:1:24:
07:07,kyoto,512C,普通,京都,0,吹田〜東淀川,0,1:45:1:23:;2:35:1:23:3;3:55:1:24:;4:49:1:23:;5:9:1:24:4;6:49:1:24:3;7:49:1:23:
07:07,kyoto,3404M,う新快○,米原,0,新大阪駅,0,1:30:1:23:;2:43:1:25:3;3:57:1:24:;4:56:1:25:;5:53:1:24:;6:69:1:24:;7:54:1:25:3;8:49:1:24:;9:55:1:24:;10:47:1:26:3;11:42:1:24:;12:36:1:24:
07:07,kyoto,3406A,A新快○,野洲,0,大阪駅,0,1:86:1:22:;2:83:1:25:3;3:90:1:23:;4:98:1:23:;5:96:1:23:;6:111:1:23:;7:110:1:24:3;8:101:1:23:;9:84:1:24:1;10:122:1:26:3;11:114:1:24:;12:81:1:24:
07:07,kyoto,709M,う快速○,網干,1,新大阪〜大阪,0,1:88:1:23:;2:95:1:25:3;3:95:1:23:;4:84:1:24:;5:4:1:22:;6:78:1:23:3;7:111:1:22:;8:64:1:22:
07:07,kyoto,119C,普通,西明石,1,新大阪〜大阪,0,1:110:1:23:;2:84:1:24:3;3:94:1:23:;4:126:1:23:;5:61:1:23:4;6:84:1:24:3;7:113:1:23:
07:07,kyoto,3403M,う新快○,姫路,1,大阪〜塚本,0,1:58:1:24:;2:60:1:24:3;3:55:1:24:;4:60:1:24:;5:61:1:24:;6:60:1:23:;7:60:1:25:3;8:46:1:23:;9:81:1:25:;10:74:1:25:3;11:53:1:24:;12:40:1:24:
07:07,kyoto,2713M,丹波路快,篠山口,1,塚本駅,0,1:30:1:24:;2:33:1:24:3;3:53:1:24:;4:42:1:24:;5:42:1:25:3;6:56:1:23:
07:07,kyoto,511C,普通,尼崎,1,塚本駅,0,1:16:1:22:;2:34:1:23:3;3:34:1:24:;4:28:1:24:;5:16:1:23:4;6:25:1:23:3;7:30:1:23:
07:07,kyoto,4533C,普通,西明石,1,不明(0419_####),0,1:33:1:24:;2:30:1:24:3;3:23:1:23:;4:51:1:24:;5:46:1:24:4;6:48:1:24:3;7:40:1:23:
07:07,sagano,5002M,特急,京都,0,嵯峨嵐山駅,0,1:30:1:23:2;2:18:1:23:;3:10:1:22:;4:6:1:22:;5:14:1:23:;6:17:1:22:;7:20:1:22:
07:07,sagano,1222M,普通,京都,0,馬堀駅,0,1:20:1:22:;2:18:1:23:;3:63:1:21:;4:51:1:22:
07:07,sagano,228M,普通,京都,0,嵯峨嵐山駅,0,1:35:1:22:;2:56:1:22:3;3:43:1:22:;4:40:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:07,sagano,2202M,快速,京都,0,吉富〜園部,0,1:5:1:24:;2:24:1:24:;3:35:1:22:;4:5:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:21,hokurikubiwako,129M,普通,長浜,0,米原駅,0,1:3:1:23:;2:3:1:24:3;3:1:1:23:;4:0:1:23:
07:21,hokurikubiwako,735T,う普通○,西明石,1,米原〜彦根,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:11:1:23:;8:6:1:22:3;9:4:1:22:;10:0:1:23:
07:21,hokurikubiwako,3419M,新快速,姫路,1,彦根〜南彦根,0,1:31:1:22:;2:37:1:23:3;3:37:1:22:;4:39:1:22:;5:40:1:22:;6:43:1:23:;7:29:1:22:3;8:33:1:23:;9:21:1:23:;10:16:1:23:3;11:22:1:23:;12:19:1:23:
07:21,hokurikubiwako,700M,普通,長浜,0,稲枝〜能登川,0,1:46:1:23:;2:65:1:25:3;3:69:1:23:;4:67:1:23:;5:81:1:23:;6:76:1:24:3;7:72:1:23:;8:71:1:22:
07:21,hokurikubiwako,733T,普通,加古川,1,稲枝〜能登川,0,1:23:1:22:;2:29:1:22:3;3:34:1:23:;4:29:1:22:;5:20:1:22:3;6:41:1:22:;7:51:1:23:;8:36:1:23:3;9:31:1:23:;10:45:1:23:
07:21,hokurikubiwako,731T,普通,網干,1,近江八幡駅,0,1:31:1:24:;2:21:1:25:3;3:25:1:25:;4:28:1:25:;5:32:1:26:3;6:43:1:24:;7:34:1:24:;8:31:1:25:3;9:32:1:24:;10:26:1:24:;11:21:1:25:3;12:14:1:24:
07:21,hokurikubiwako,3417M,新快速,姫路,1,近江八幡駅,0,1:26:1:22:;2:27:1:24:3;3:28:1:22:;4:33:1:22:;5:29:1:22:;6:39:1:23:;7:33:1:23:3;8:39:1:22:;9:26:1:22:;10:24:1:24:3;11:14:1:21:;12:22:1:23:
07:21,hokurikubiwako,3415M,新快速,西明石,1,野洲駅,0,1:15:1:22:;2:25:1:24:3;3:29:1:22:;4:28:1:22:;5:39:1:23:;6:26:1:22:;7:19:1:23:3;8:39:1:24:;9:32:1:24:;10:40:1:24:3;11:10:1:22:;12:24:1:22:
07:21,hokurikubiwako,725M,普通,大阪,1,野洲〜守山,0,1:39:1:23:;2:42:1:24:3;3:43:1:23:;4:35:1:23:;5:46:1:23:;6:43:1:24:;7:45:1:24:3;8:50:1:23:;9:32:1:21:;10:23:1:23:3;11:24:1:22:;12:26:1:22:
07:21,hokurikubiwako,702M,普通,米原,0,栗東〜草津,0,1:140:1:23:;2:128:1:26:3;3:131:1:24:;4:123:1:23:;5:104:1:25:3;6:84:1:24:
07:21,hokurikubiwako,5327M,普通,網干,1,草津駅,0,1:112:1:23:;2:103:1:24:3;3:101:1:23:;4:97:1:23:;5:72:1:23:;6:63:1:23:;7:58:1:23:3;8:55:1:23:
07:21,hokurikubiwako,3413M,新快速,姫路,1,草津〜南草津,0,1:82:1:23:;2:69:1:24:3;3:96:1:23:;4:87:1:23:;5:107:1:24:;6:112:1:24:;7:87:1:24:3;8:95:1:24:;9:60:1:22:;10:66:1:23:3;11:69:1:22:;12:62:1:22:
07:21,hokurikubiwako,723M,普通,姫路,1,南草津〜瀬田,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:64:1:22:;10:74:1:22:3;11:74:1:22:;12:65:1:23:
07:21,hokurikubiwako,3400M,新快速,米原,0,南草津駅,0,1:61:1:23:;2:59:1:24:3;3:58:1:24:;4:91:1:24:;5:97:1:24:;6:88:1:24:;7:93:1:24:3;8:78:1:24:;9:101:1:23:;10:112:1:24:3;11:100:1:23:;12:105:1:23:
07:21,hokurikubiwako,704M,普通,米原,0,膳所駅,0,1:76:1:25:;2:83:1:26:3;3:95:1:25:;4:116:1:26:;5:109:1:25:;6:88:1:25:;7:94:1:26:3;8:95:1:25:
07:21,hokurikubiwako,721M,普通,網干,1,大津駅,0,1:104:1:24:;2:105:1:24:3;3:110:1:24:;4:99:1:23:;5:93:1:23:3;6:121:1:24:;7:119:1:25:;8:135:1:26:3;9:138:1:24:;10:120:1:24:;11:117:1:26:3;12:132:1:24:
07:21,hokurikubiwako,3409M,新快速,姫路,1,山科〜京都,0,1:75:1:22:;2:70:1:24:3;3:106:1:22:;4:88:1:22:;5:102:1:22:;6:101:1:23:;7:91:1:24:3;8:90:1:23:;9:92:1:23:;10:83:1:23:3;11:89:1:22:;12:89:1:22:
07:21,hokurikubiwako,719M,快速,姫路,1,京都駅,0,1:74:1:23:;2:102:1:23:3;3:91:1:23:;4:91:1:23:;5:107:1:24:;6:118:1:23:;7:82:1:23:3;8:99:1:24:;9:113:1:25:;10:80:1:26:3;11:92:1:24:;12:101:1:25:
07:21,hokurikubiwako,3402M,新快速,野洲,0,京都駅,0,1:41:1:24:;2:59:1:25:3;3:46:1:23:;4:53:1:24:;5:54:1:23:;6:70:1:23:;7:46:1:23:3;8:55:1:23:;9:50:1:23:;10:59:1:24:3;11:47:1:24:;12:49:1:24:
07:21,hokurikubiwako,3221M,新快速,姫路,1,坂田〜米原,0,1:91:1:23:;2:62:1:23:3;3:53:1:23:;4:48:1:22:
07:21,hokurikubiwako,4904M,普通,長浜,0,長浜〜田村,0,1:13:1:23:;2:12:1:23:3;3:12:1:23:;4:7:1:24:;5:24:1:22:;6:30:1:22:;7:11:1:23:3;8:12:1:24:
